,text,category,label
2558,olly please shut off.,general_commandstop,general_commandstop
2559,olly stop please.,general_commandstop,general_commandstop
2560,olly just stop please.,general_commandstop,general_commandstop
2561,please could you shut off.,general_commandstop,general_commandstop
2562,please will you shut down.,general_commandstop,general_commandstop
2563,would you shut up.,general_commandstop,general_commandstop
2564,olly i like you cancel it.,general_commandstop,general_commandstop
2565,"that's enough, just cancel.",general_commandstop,general_commandstop
2566,please would you just cancel it.,general_commandstop,general_commandstop
2567,olly please can you shut off.,general_commandstop,general_commandstop
2568,i'd like you cancel it.,general_commandstop,general_commandstop
2569,will you please shut up.,general_commandstop,general_commandstop
2570,olly can you cancel please.,general_commandstop,general_commandstop
2571,"olly that is all, just cancel.",general_commandstop,general_commandstop
2572,i like you stop it.,general_commandstop,general_commandstop
2573,olly i want you just stop it.,general_commandstop,general_commandstop
2574,please shut down.,general_commandstop,general_commandstop
2575,would you stop it.,general_commandstop,general_commandstop
2576,olly will you shut down please.,general_commandstop,general_commandstop
2577,i would like you stop.,general_commandstop,general_commandstop
2578,olly i like you cancel.,general_commandstop,general_commandstop
2579,please just cancel.,general_commandstop,general_commandstop
2580,would you stop.,general_commandstop,general_commandstop
2581,olly will you cancel it.,general_commandstop,general_commandstop
2582,olly please would you shut off.,general_commandstop,general_commandstop
2583,olly could you shut up please.,general_commandstop,general_commandstop
2584,"that's enough, stop.",general_commandstop,general_commandstop
2585,olly would you shut up please.,general_commandstop,general_commandstop
2586,"that is enough, stop it.",general_commandstop,general_commandstop
2587,olly i like you just cancel.,general_commandstop,general_commandstop
2588,please would you cancel it.,general_commandstop,general_commandstop
2589,just cancel.,general_commandstop,general_commandstop
2590,please cancel.,general_commandstop,general_commandstop
2591,"that's enough, just cancel it.",general_commandstop,general_commandstop
2592,"olly that is enough, just cancel.",general_commandstop,general_commandstop
2593,"that's all, just cancel it.",general_commandstop,general_commandstop
2594,olly please would you shut down.,general_commandstop,general_commandstop
2595,could you please shut down.,general_commandstop,general_commandstop
2596,would you stop please.,general_commandstop,general_commandstop
2597,i like you just cancel it.,general_commandstop,general_commandstop
2598,olly talk to you later on.,general_commandstop,general_commandstop
2599,that would be all.,general_commandstop,general_commandstop
2600,olly could you shut down.,general_commandstop,general_commandstop
2601,olly will you shut down.,general_commandstop,general_commandstop
2602,can you shut off please.,general_commandstop,general_commandstop
2603,"that's enough, just stop it.",general_commandstop,general_commandstop
2604,"that's all, just stop.",general_commandstop,general_commandstop
2605,olly will you please shut off.,general_commandstop,general_commandstop
2606,"olly that is enough, cancel it.",general_commandstop,general_commandstop
2607,i will talk to you later.,general_commandstop,general_commandstop
2608,would you shut up please.,general_commandstop,general_commandstop
2609,could you please shut up.,general_commandstop,general_commandstop
2610,olly can you please shut up.,general_commandstop,general_commandstop
2611,can you shut up please.,general_commandstop,general_commandstop
2612,"that's all, stop.",general_commandstop,general_commandstop
2613,talk to you later.,general_commandstop,general_commandstop
2614,shut up.,general_commandstop,general_commandstop
2615,olly will you stop please.,general_commandstop,general_commandstop
2616,"olly that's enough, stop it.",general_commandstop,general_commandstop
2617,can you just stop it please.,general_commandstop,general_commandstop
2618,olly can you shut off.,general_commandstop,general_commandstop
2619,can you please shut down.,general_commandstop,general_commandstop
2620,"olly that's all, just stop.",general_commandstop,general_commandstop
2621,olly could you just cancel please.,general_commandstop,general_commandstop
2622,olly would you shut up.,general_commandstop,general_commandstop
2623,olly please stop.,general_commandstop,general_commandstop
2624,olly would you shut off please.,general_commandstop,general_commandstop
2625,just stop please.,general_commandstop,general_commandstop
2626,please will you just cancel.,general_commandstop,general_commandstop
2627,just cancel please.,general_commandstop,general_commandstop
2628,olly that will be all.,general_commandstop,general_commandstop
2629,could you stop please.,general_commandstop,general_commandstop
2630,olly please can you just stop it.,general_commandstop,general_commandstop
2631,olly i would like you stop.,general_commandstop,general_commandstop
2632,would you shut off please.,general_commandstop,general_commandstop
2633,could you shut down.,general_commandstop,general_commandstop
2634,i want you cancel.,general_commandstop,general_commandstop
2635,"that is all, just cancel.",general_commandstop,general_commandstop
2636,olly please would you just stop it.,general_commandstop,general_commandstop
2637,olly will you please shut down.,general_commandstop,general_commandstop
2638,"olly that's enough, cancel.",general_commandstop,general_commandstop
2639,could you just cancel.,general_commandstop,general_commandstop
2640,olly could you please shut off.,general_commandstop,general_commandstop
2641,olly please could you just cancel.,general_commandstop,general_commandstop
2642,olly can you shut up.,general_commandstop,general_commandstop
2643,will you shut up.,general_commandstop,general_commandstop
2644,please can you shut off.,general_commandstop,general_commandstop
2645,olly i would like you just cancel it.,general_commandstop,general_commandstop
2646,"olly that's enough, stop.",general_commandstop,general_commandstop
2647,i would talk to you later on.,general_commandstop,general_commandstop
2648,i like you just cancel.,general_commandstop,general_commandstop
2649,olly will you shut off.,general_commandstop,general_commandstop
2650,please can you cancel it.,general_commandstop,general_commandstop
2651,"olly that is enough, stop it.",general_commandstop,general_commandstop
2652,would you please shut up.,general_commandstop,general_commandstop
2653,olly can you please shut down.,general_commandstop,general_commandstop
2654,olly that is enough.,general_commandstop,general_commandstop
2655,olly i'd like you just cancel it.,general_commandstop,general_commandstop
2656,would you just cancel it please.,general_commandstop,general_commandstop
2657,would you please shut down.,general_commandstop,general_commandstop
2658,"that is all, stop it.",general_commandstop,general_commandstop
2659,olly would you please shut off.,general_commandstop,general_commandstop
2660,i would like you just cancel.,general_commandstop,general_commandstop
2661,olly i will talk to you later.,general_commandstop,general_commandstop
2662,please would you shut up.,general_commandstop,general_commandstop
2663,olly shut up.,general_commandstop,general_commandstop
2664,can you just cancel please.,general_commandstop,general_commandstop
2665,olly please could you shut up.,general_commandstop,general_commandstop
2666,please shut off.,general_commandstop,general_commandstop
